
$PEDESTRIAN:NO;SIMSEC;SPEED;PEDTYPE;COORDFRONTX;COORDFRONTY;COORDFRONTZ;ORIENTATIONANGLE
45;138.25;2.47;200;37.978;-3.535;0.000;349.759
47;138.25;2.83;100;9.946;-4.013;0.000;180.705
48;138.25;2.93;100;9.204;-3.840;0.000;181.921
49;138.25;2.57;200;42.626;-3.773;0.000;357.955
52;138.25;3.97;200;47.425;-4.787;0.000;348.680
53;138.25;3.64;200;17.408;-4.371;0.000;177.367
54;138.25;3.83;100;41.735;-4.713;0.000;353.308
56;138.25;3.69;100;34.075;-3.342;0.000;358.186
57;138.25;4.12;100;32.016;-3.289;0.000;358.358
58;138.25;3.77;200;38.592;-3.130;0.000;180.356
59;138.25;5.24;100;30.601;-4.283;0.000;354.669
60;138.25;3.74;100;29.931;-3.081;0.000;359.681
61;138.25;3.13;200;46.976;-3.354;0.000;179.642
62;138.25;3.29;100;47.989;-3.646;0.000;174.383
63;138.25;4.71;100;22.822;-3.036;0.000;357.466
64;138.25;4.85;100;22.048;-3.164;0.000;355.162
65;138.25;3.25;200;50.867;-3.505;0.000;176.583
66;138.25;4.82;100;20.069;-3.051;0.000;358.166
67;138.25;3.54;100;55.972;-5.296;0.000;176.823
68;138.25;3.84;200;53.774;-3.570;0.000;179.376
69;138.25;5.15;100;13.304;-4.240;0.000;12.362
70;138.25;3.31;200;5.782;-3.939;0.000;19.766
71;138.25;2.62;200;63.147;-4.192;0.000;169.153
72;138.25;4.96;100;7.510;-4.306;0.000;350.722
73;138.25;4.32;100;5.361;-2.820;0.000;10.239
74;138.25;3.46;100;3.690;-1.891;0.000;334.962
42;138.30;2.95;200;8.242;-3.789;0.000;184.829
44;138.30;3.56;200;60.477;-4.924;0.000;355.089
45;138.30;2.46;200;38.011;-3.544;0.000;349.024
47;138.30;2.77;100;9.908;-4.018;0.000;181.494
48;138.30;2.95;100;9.163;-3.844;0.000;182.337
49;138.30;2.55;200;42.661;-3.777;0.000;356.991
52;138.30;3.97;200;47.479;-4.798;0.000;348.820
53;138.30;3.63;200;17.357;-4.372;0.000;178.193
54;138.30;3.82;100;41.788;-4.720;0.000;353.259
56;138.30;3.69;100;34.126;-3.345;0.000;357.733
57;138.30;4.13;100;32.073;-3.290;0.000;358.330
58;138.30;3.76;200;38.540;-3.128;0.000;179.710
59;138.30;5.23;100;30.674;-4.290;0.000;354.628
60;138.30;3.74;100;29.983;-3.082;0.000;359.641
61;138.30;3.09;200;46.933;-3.354;0.000;179.756
62;138.30;3.28;100;47.944;-3.641;0.000;174.298
63;138.30;4.71;100;22.887;-3.039;0.000;357.443
64;138.30;4.84;100;22.115;-3.170;0.000;355.119
65;138.30;3.24;200;50.822;-3.502;0.000;176.631
66;138.30;4.81;100;20.136;-3.054;0.000;357.990
67;138.30;3.55;100;55.922;-5.295;0.000;177.276
68;138.30;3.84;200;53.721;-3.569;0.000;179.347
69;138.30;5.14;100;13.375;-4.230;0.000;10.962
70;138.30;3.29;200;5.825;-3.922;0.000;19.882
71;138.30;2.62;200;63.111;-4.185;0.000;169.214
72;138.30;4.97;100;7.578;-4.319;0.000;350.519
73;138.30;4.32;100;5.420;-2.807;0.000;10.657
74;138.30;3.49;100;3.735;-1.910;0.000;335.396
42;138.35;2.95;200;8.201;-3.792;0.000;184.658
44;138.35;3.60;200;60.527;-4.929;0.000;354.851
45;138.35;2.44;200;38.043;-3.553;0.000;348.199
47;138.35;2.73;100;9.870;-4.023;0.000;182.208
48;138.35;2.97;100;9.122;-3.847;0.000;182.671
49;138.35;2.54;200;42.696;-3.782;0.000;355.946
52;138.35;3.97;200;47.533;-4.808;0.000;348.949
53;138.35;3.63;200;17.307;-4.373;0.000;178.900
54;138.35;3.82;100;41.840;-4.726;0.000;353.205
56;138.35;3.68;100;34.177;-3.350;0.000;357.125
57;138.35;4.13;100;32.131;-3.292;0.000;358.306
58;138.35;3.73;200;38.488;-3.124;0.000;178.819
59;138.35;5.22;100;30.746;-4.298;0.000;354.591
60;138.35;3.73;100;30.035;-3.082;0.000;359.589
61;138.35;3.05;200;46.891;-3.354;0.000;179.681
62;138.35;3.27;100;47.899;-3.635;0.000;174.216
63;138.35;4.71;100;22.953;-3.042;0.000;357.429
64;138.35;4.84;100;22.182;-3.176;0.000;355.075
65;138.35;3.23;200;50.777;-3.499;0.000;176.671
66;138.35;4.80;100;20.202;-3.057;0.000;357.829
67;138.35;3.55;100;55.873;-5.294;0.000;177.671
68;138.35;3.85;200;53.667;-3.569;0.000;179.323
69;138.35;5.14;100;13.445;-4.219;0.000;10.206
70;138.35;3.23;200;5.868;-3.909;0.000;18.895
71;138.35;2.63;200;63.075;-4.178;0.000;169.271
72;138.35;4.93;100;7.646;-4.324;0.000;352.066
73;138.35;4.33;100;5.478;-2.794;0.000;11.048
74;138.35;3.51;100;3.779;-1.930;0.000;335.483
42;138.40;2.95;200;8.160;-3.794;0.000;184.395
44;138.40;3.64;200;60.577;-4.934;0.000;354.650
45;138.40;2.41;200;38.075;-3.564;0.000;347.222
47;138.40;2.69;100;9.833;-4.028;0.000;182.896
48;138.40;2.98;100;9.080;-3.850;0.000;182.948
49;138.40;2.52;200;42.731;-3.788;0.000;354.866
52;138.40;3.97;200;47.587;-4.819;0.000;349.070
53;138.40;3.62;200;17.256;-4.374;0.000;179.498
54;138.40;3.82;100;41.893;-4.733;0.000;353.145
56;138.40;3.68;100;34.228;-3.355;0.000;356.402
57;138.40;4.13;100;32.188;-3.294;0.000;358.291
58;138.40;3.70;200;38.437;-3.119;0.000;177.690
59;138.40;5.21;100;30.818;-4.305;0.000;354.558
60;138.40;3.73;100;30.087;-3.082;0.000;359.538
61;138.40;3.01;200;46.849;-3.353;0.000;179.480
62;138.40;3.26;100;47.854;-3.630;0.000;174.144
63;138.40;4.72;100;23.018;-3.045;0.000;357.405
64;138.40;4.83;100;22.249;-3.183;0.000;355.028
65;138.40;3.22;200;50.733;-3.497;0.000;176.705
66;138.40;4.79;100;20.269;-3.060;0.000;357.689
67;138.40;3.56;100;55.823;-5.293;0.000;178.017
68;138.40;3.85;200;53.614;-3.568;0.000;179.301
69;138.40;5.14;100;13.516;-4.209;0.000;9.572
70;138.40;3.20;200;5.910;-3.895;0.000;18.201
71;138.40;2.64;200;63.039;-4.171;0.000;169.322
72;138.40;4.91;100;7.714;-4.332;0.000;352.631
73;138.40;4.33;100;5.537;-2.780;0.000;11.470
74;138.40;3.53;100;3.824;-1.950;0.000;335.628
42;138.45;2.94;200;8.119;-3.796;0.000;183.990
44;138.45;3.67;200;60.628;-4.940;0.000;354.479
45;138.45;2.38;200;38.106;-3.576;0.000;346.008
47;138.45;2.66;100;9.797;-4.035;0.000;183.564
48;138.45;3.00;100;9.039;-3.854;0.000;183.176
49;138.45;2.51;200;42.766;-3.794;0.000;354.019
52;138.45;3.97;200;47.641;-4.829;0.000;349.188
53;138.45;3.62;200;17.206;-4.375;0.000;180.030
54;138.45;3.82;100;41.946;-4.740;0.000;353.081
56;138.45;3.67;100;34.278;-3.362;0.000;355.607
57;138.45;4.13;100;32.245;-3.296;0.000;358.285
58;138.45;3.66;200;38.387;-3.112;0.000;176.366
59;138.45;5.20;100;30.890;-4.312;0.000;354.527
60;138.45;3.72;100;30.138;-3.083;0.000;359.486
61;138.45;2.99;200;46.808;-3.352;0.000;179.395
62;138.45;3.25;100;47.809;-3.625;0.000;174.087
63;138.45;4.72;100;23.084;-3.048;0.000;357.389
64;138.45;4.82;100;22.315;-3.189;0.000;354.980
65;138.45;3.22;200;50.688;-3.494;0.000;176.733
66;138.45;4.78;100;20.335;-3.063;0.000;357.559
67;138.45;3.56;100;55.774;-5.293;0.000;178.310
68;138.45;3.85;200;53.560;-3.567;0.000;179.283
69;138.45;5.14;100;13.587;-4.199;0.000;9.019
70;138.45;3.18;200;5.952;-3.882;0.000;17.626
71;138.45;2.64;200;63.003;-4.164;0.000;169.368
72;138.45;4.89;100;7.781;-4.340;0.000;352.962
73;138.45;4.34;100;5.595;-2.766;0.000;11.902
74;138.45;3.55;100;3.869;-1.969;0.000;335.757
42;138.50;2.92;200;8.078;-3.797;0.000;183.523
44;138.50;3.70;200;60.679;-4.946;0.000;354.331
45;138.50;2.34;200;38.137;-3.589;0.000;344.618
47;138.50;2.64;100;9.760;-4.041;0.000;184.216
48;138.50;3.01;100;8.997;-3.857;0.000;183.364
49;138.50;2.50;200;42.800;-3.799;0.000;353.324
52;138.50;3.98;200;47.696;-4.839;0.000;349.307
53;138.50;3.62;200;17.156;-4.377;0.000;180.498
54;138.50;3.82;100;41.998;-4.746;0.000;353.014
56;138.50;3.66;100;34.329;-3.368;0.000;354.947
57;138.50;4.13;100;32.303;-3.297;0.000;358.285
58;138.50;3.61;200;38.337;-3.104;0.000;174.946
59;138.50;5.19;100;30.961;-4.319;0.000;354.500
60;138.50;3.72;100;30.190;-3.084;0.000;359.423
61;138.50;2.96;200;46.767;-3.351;0.000;179.374
62;138.50;3.25;100;47.764;-3.620;0.000;174.049
63;138.50;4.72;100;23.149;-3.051;0.000;357.362
64;138.50;4.82;100;22.382;-3.196;0.000;354.931
65;138.50;3.22;200;50.643;-3.491;0.000;176.756
66;138.50;4.77;100;20.401;-3.067;0.000;357.447
67;138.50;3.56;100;55.725;-5.292;0.000;178.569
68;138.50;3.85;200;53.507;-3.567;0.000;179.267
69;138.50;5.14;100;13.657;-4.190;0.000;8.536
70;138.50;3.16;200;5.994;-3.869;0.000;17.131
71;138.50;2.65;200;62.967;-4.157;0.000;169.409
72;138.50;4.87;100;7.848;-4.349;0.000;352.929
73;138.50;4.34;100;5.654;-2.751;0.000;12.342
74;138.50;3.56;100;3.915;-1.987;0.000;336.380
42;138.55;2.89;200;8.038;-3.798;0.000;182.953
44;138.55;3.72;200;60.731;-4.951;0.000;354.204
45;138.55;2.31;200;38.166;-3.604;0.000;342.762
47;138.55;2.63;100;9.724;-4.049;0.000;184.855
48;138.55;3.03;100;8.955;-3.861;0.000;183.520
49;138.55;2.50;200;42.834;-3.805;0.000;352.734
52;138.55;3.99;200;47.750;-4.849;0.000;349.434
53;138.55;3.62;200;17.106;-4.379;0.000;180.886
54;138.55;3.82;100;42.051;-4.753;0.000;352.945
56;138.55;3.65;100;34.379;-3.375;0.000;354.444
57;138.55;4.13;100;32.360;-3.299;0.000;358.293
58;138.55;3.56;200;38.288;-3.094;0.000;173.386
59;138.55;5.19;100;31.033;-4.327;0.000;354.474
60;138.55;3.72;100;30.242;-3.084;0.000;359.365
61;138.55;2.95;200;46.726;-3.351;0.000;179.390
62;138.55;3.25;100;47.719;-3.615;0.000;174.032
63;138.55;4.72;100;23.215;-3.054;0.000;357.344
64;138.55;4.82;100;22.448;-3.202;0.000;354.878
65;138.55;3.21;200;50.599;-3.489;0.000;176.775
66;138.55;4.77;100;20.468;-3.070;0.000;357.342
67;138.55;3.57;100;55.675;-5.292;0.000;178.795
68;138.55;3.85;200;53.453;-3.566;0.000;179.254
69;138.55;5.14;100;13.728;-4.181;0.000;8.114
70;138.55;3.15;200;6.036;-3.857;0.000;16.704
71;138.55;2.66;200;62.930;-4.150;0.000;169.444
72;138.55;4.84;100;7.915;-4.359;0.000;352.628
73;138.55;4.34;100;5.712;-2.735;0.000;12.787
74;138.55;3.56;100;3.961;-2.005;0.000;336.915
42;138.60;2.88;200;7.998;-3.797;0.000;182.128
44;138.60;3.70;200;60.782;-4.958;0.000;353.962
45;138.60;2.34;200;38.193;-3.623;0.000;340.128
47;138.60;2.78;100;9.686;-4.051;0.000;184.339
48;138.60;3.00;100;8.914;-3.866;0.000;184.128
49;138.60;2.49;200;42.868;-3.811;0.000;352.366
52;138.60;4.00;200;47.805;-4.859;0.000;349.573
53;138.60;3.62;200;17.056;-4.381;0.000;181.242
54;138.60;3.81;100;42.103;-4.759;0.000;353.209
56;138.60;3.65;100;34.429;-3.381;0.000;354.197
57;138.60;4.11;100;32.417;-3.301;0.000;358.307
58;138.60;3.53;200;38.241;-3.080;0.000;171.381
59;138.60;5.21;100;31.105;-4.332;0.000;354.922
60;138.60;3.73;100;30.293;-3.085;0.000;359.326
61;138.60;2.94;200;46.685;-3.350;0.000;179.406
62;138.60;3.27;100;47.674;-3.612;0.000;174.545
63;138.60;4.72;100;23.280;-3.057;0.000;357.330
64;138.60;4.78;100;22.514;-3.209;0.000;354.863
65;138.60;3.22;200;50.554;-3.484;0.000;176.223
66;138.60;4.78;100;20.534;-3.073;0.000;357.267
67;138.60;3.55;100;55.626;-5.291;0.000;178.899
68;138.60;3.84;200;53.400;-3.565;0.000;179.293
69;138.60;5.17;100;13.800;-4.172;0.000;7.808
70;138.60;3.17;200;6.078;-3.842;0.000;16.942
71;138.60;2.67;200;62.893;-4.147;0.000;170.442
72;138.60;4.82;100;7.981;-4.370;0.000;352.191
73;138.60;4.39;100;5.772;-2.722;0.000;12.587
74;138.60;3.57;100;4.007;-2.024;0.000;337.044
42;138.65;2.86;200;7.958;-3.794;0.000;181.083
44;138.65;3.69;200;60.832;-4.964;0.000;353.780
45;138.65;2.38;200;38.221;-3.644;0.000;337.309
47;138.65;2.86;100;9.646;-4.052;0.000;183.735
48;138.65;2.99;100;8.873;-3.871;0.000;184.615
49;138.65;2.49;200;42.902;-3.817;0.000;352.017
52;138.65;3.96;200;47.859;-4.866;0.000;350.420
53;138.65;3.62;200;17.005;-4.383;0.000;181.554
54;138.65;3.81;100;42.156;-4.765;0.000;353.341
56;138.65;3.64;100;34.479;-3.387;0.000;353.989
57;138.65;4.09;100;32.474;-3.302;0.000;358.322
58;138.65;3.52;200;38.194;-3.065;0.000;169.272
59;138.65;5.23;100;31.178;-4.338;0.000;355.199
60;138.65;3.73;100;30.345;-3.085;0.000;359.270
61;138.65;2.93;200;46.644;-3.350;0.000;179.422
62;138.65;3.28;100;47.629;-3.609;0.000;174.961
63;138.65;4.72;100;23.345;-3.060;0.000;357.303
64;138.65;4.75;100;22.580;-3.215;0.000;354.842
65;138.65;3.23;200;50.510;-3.480;0.000;175.839
66;138.65;4.79;100;20.600;-3.077;0.000;357.191
67;138.65;3.54;100;55.577;-5.291;0.000;179.014
68;138.65;3.83;200;53.347;-3.565;0.000;179.317
69;138.65;5.19;100;13.871;-4.163;0.000;7.526
70;138.65;3.18;200;6.119;-3.828;0.000;17.113
71;138.65;2.67;200;62.856;-4.143;0.000;171.057
72;138.65;4.82;100;8.046;-4.384;0.000;351.234
73;138.65;4.42;100;5.831;-2.708;0.000;12.623
74;138.65;3.58;100;4.053;-2.044;0.000;337.069
42;138.70;2.87;200;7.918;-3.791;0.000;179.989
44;138.70;3.68;200;60.883;-4.970;0.000;353.620
45;138.70;2.44;200;38.248;-3.666;0.000;334.612
47;138.70;2.94;100;9.605;-4.053;0.000;183.134
48;138.70;2.98;100;8.832;-3.877;0.000;185.023
49;138.70;2.48;200;42.936;-3.822;0.000;351.717
52;138.70;3.95;200;47.914;-4.874;0.000;350.971
53;138.70;3.62;200;16.955;-4.386;0.000;181.804
54;138.70;3.80;100;42.208;-4.771;0.000;353.442
56;138.70;3.63;100;34.530;-3.393;0.000;353.843
57;138.70;4.08;100;32.531;-3.304;0.000;358.339
58;138.70;3.54;200;38.147;-3.048;0.000;167.191
59;138.70;5.24;100;31.250;-4.343;0.000;355.421
60;138.70;3.74;100;30.397;-3.086;0.000;359.216
61;138.70;2.92;200;46.604;-3.349;0.000;179.437
62;138.70;3.25;100;47.583;-3.609;0.000;176.096
63;138.70;4.72;100;23.411;-3.063;0.000;357.285
64;138.70;4.74;100;22.646;-3.222;0.000;354.822
65;138.70;3.23;200;50.465;-3.475;0.000;175.511
66;138.70;4.79;100;20.667;-3.081;0.000;357.128
67;138.70;3.53;100;55.528;-5.290;0.000;179.115
68;138.70;3.82;200;53.294;-3.564;0.000;179.339
69;138.70;5.21;100;13.943;-4.154;0.000;7.282
70;138.70;3.19;200;6.161;-3.813;0.000;17.273
71;138.70;2.68;200;62.819;-4.139;0.000;171.570
72;138.70;4.84;100;8.112;-4.399;0.000;350.092
73;138.70;4.45;100;5.891;-2.694;0.000;12.660
74;138.70;3.57;100;4.099;-2.062;0.000;337.327
42;138.75;2.92;200;7.878;-3.788;0.000;179.234
44;138.75;3.68;200;60.934;-4.976;0.000;353.477
45;138.75;2.43;200;38.278;-3.681;0.000;334.681
47;138.75;3.01;100;9.563;-4.053;0.000;182.579
48;138.75;2.98;100;8.791;-3.883;0.000;185.352
49;138.75;2.48;200;42.970;-3.829;0.000;351.349
52;138.75;3.94;200;47.968;-4.881;0.000;351.453
53;138.75;3.62;200;16.905;-4.388;0.000;182.034
54;138.75;3.80;100;42.261;-4.777;0.000;353.439
56;138.75;3.63;100;34.580;-3.399;0.000;353.753
57;138.75;4.07;100;32.587;-3.306;0.000;358.353
58;138.75;3.59;200;38.100;-3.031;0.000;165.443
59;138.75;5.25;100;31.323;-4.348;0.000;355.604
60;138.75;3.74;100;30.449;-3.087;0.000;359.161
61;138.75;2.92;200;46.563;-3.348;0.000;179.355
62;138.75;3.24;100;47.538;-3.609;0.000;176.932
63;138.75;4.72;100;23.476;-3.067;0.000;357.254
64;138.75;4.72;100;22.711;-3.228;0.000;354.800
65;138.75;3.24;200;50.420;-3.470;0.000;175.217
66;138.75;4.79;100;20.733;-3.084;0.000;357.073
67;138.75;3.52;100;55.479;-5.290;0.000;179.195
68;138.75;3.81;200;53.241;-3.564;0.000;179.361
69;138.75;5.22;100;14.015;-4.146;0.000;7.071
70;138.75;3.21;200;6.203;-3.798;0.000;17.430
71;138.75;2.69;200;62.782;-4.135;0.000;172.011
72;138.75;4.89;100;8.178;-4.416;0.000;348.983
73;138.75;4.48;100;5.952;-2.679;0.000;12.707
74;138.75;3.57;100;4.146;-2.079;0.000;337.716
42;138.80;2.99;200;7.836;-3.787;0.000;179.053
44;138.80;3.68;200;60.985;-4.983;0.000;353.349
45;138.80;2.47;200;38.309;-3.696;0.000;334.720
47;138.80;3.07;100;9.521;-4.053;0.000;182.080
48;138.80;2.96;100;8.750;-3.888;0.000;185.575
49;138.80;2.47;200;43.004;-3.835;0.000;350.844
52;138.80;3.93;200;48.022;-4.888;0.000;351.886
53;138.80;3.62;200;16.855;-4.391;0.000;182.240
54;138.80;3.80;100;42.313;-4.783;0.000;353.318
56;138.80;3.62;100;34.630;-3.404;0.000;353.847
57;138.80;4.06;100;32.643;-3.307;0.000;358.370
58;138.80;3.53;200;38.051;-3.025;0.000;167.688
59;138.80;5.26;100;31.396;-4.353;0.000;355.756
60;138.80;3.74;100;30.501;-3.088;0.000;359.094
61;138.80;2.91;200;46.523;-3.347;0.000;179.156
62;138.80;3.21;100;47.494;-3.609;0.000;177.548
63;138.80;4.72;100;23.542;-3.070;0.000;357.233
64;138.80;4.71;100;22.776;-3.235;0.000;354.779
65;138.80;3.24;200;50.375;-3.466;0.000;174.953
66;138.80;4.79;100;20.800;-3.088;0.000;357.019
67;138.80;3.52;100;55.430;-5.290;0.000;179.267
68;138.80;3.81;200;53.188;-3.563;0.000;179.382
69;138.80;5.23;100;14.087;-4.138;0.000;6.891
70;138.80;3.22;200;6.245;-3.783;0.000;17.585
71;138.80;2.70;200;62.745;-4.131;0.000;172.397
72;138.80;4.88;100;8.244;-4.429;0.000;349.159
73;138.80;4.52;100;6.013;-2.665;0.000;12.755
74;138.80;3.57;100;4.192;-2.097;0.000;338.064
42;138.85;3.01;200;7.795;-3.794;0.000;181.039
44;138.85;3.67;200;61.035;-4.989;0.000;353.234
45;138.85;2.51;200;38.342;-3.709;0.000;335.461
47;138.85;3.12;100;9.477;-4.053;0.000;181.622
48;138.85;2.95;100;8.709;-3.893;0.000;185.644
49;138.85;2.46;200;43.037;-3.843;0.000;350.230
52;138.85;3.92;200;48.076;-4.894;0.000;352.278
53;138.85;3.62;200;16.804;-4.393;0.000;182.398
54;138.85;3.79;100;42.365;-4.791;0.000;353.109
56;138.85;3.62;100;34.679;-3.410;0.000;353.860
57;138.85;4.05;100;32.700;-3.309;0.000;358.385
58;138.85;3.53;200;38.003;-3.017;0.000;169.032
59;138.85;5.26;100;31.469;-4.358;0.000;355.881
60;138.85;3.74;100;30.553;-3.089;0.000;359.031
61;138.85;2.91;200;46.482;-3.345;0.000;178.881
62;138.85;3.18;100;47.449;-3.609;0.000;177.983
63;138.85;4.72;100;23.607;-3.073;0.000;357.197
64;138.85;4.70;100;22.841;-3.242;0.000;354.756
65;138.85;3.25;200;50.331;-3.461;0.000;174.715
66;138.85;4.80;100;20.866;-3.092;0.000;356.973
67;138.85;3.51;100;55.381;-5.289;0.000;179.330
68;138.85;3.80;200;53.135;-3.562;0.000;179.402
69;138.85;5.24;100;14.159;-4.129;0.000;6.737
70;138.85;3.24;200;6.288;-3.768;0.000;17.734
71;138.85;2.71;200;62.708;-4.127;0.000;172.733
72;138.85;4.91;100;8.311;-4.442;0.000;349.230
73;138.85;4.52;100;6.075;-2.654;0.000;11.977
74;138.85;3.58;100;4.239;-2.112;0.000;338.820
42;138.90;3.05;200;7.752;-3.801;0.000;182.812
44;138.90;3.67;200;61.086;-4.996;0.000;353.130
45;138.90;2.54;200;38.375;-3.719;0.000;336.765
47;138.90;3.17;100;9.433;-4.053;0.000;181.192
48;138.90;2.93;100;8.669;-3.897;0.000;185.494
49;138.90;2.44;200;43.070;-3.851;0.000;349.522
52;138.90;3.91;200;48.130;-4.900;0.000;352.631
53;138.90;3.62;200;16.754;-4.396;0.000;182.551
54;138.90;3.79;100;42.417;-4.798;0.000;352.824
56;138.90;3.61;100;34.729;-3.415;0.000;353.854
57;138.90;4.04;100;32.756;-3.310;0.000;358.398
58;138.90;3.55;200;37.953;-3.012;0.000;170.509
59;138.90;5.27;100;31.542;-4.363;0.000;355.981
60;138.90;3.75;100;30.605;-3.090;0.000;358.970
61;138.90;2.90;200;46.442;-3.343;0.000;178.546
62;138.90;3.15;100;47.405;-3.609;0.000;178.256
63;138.90;4.72;100;23.673;-3.076;0.000;357.172
64;138.90;4.69;100;22.906;-3.248;0.000;354.735
65;138.90;3.25;200;50.286;-3.455;0.000;174.503
66;138.90;4.80;100;20.933;-3.094;0.000;357.152
67;138.90;3.50;100;55.332;-5.289;0.000;179.375
68;138.90;3.80;200;53.082;-3.562;0.000;179.422
69;138.90;5.25;100;14.232;-4.121;0.000;6.606
70;138.90;3.25;200;6.330;-3.753;0.000;17.864
71;138.90;2.71;200;62.670;-4.123;0.000;173.021
72;138.90;4.93;100;8.379;-4.454;0.000;349.553
73;138.90;4.53;100;6.137;-2.642;0.000;11.535
74;138.90;3.58;100;4.286;-2.128;0.000;339.286
42;138.95;3.09;200;7.710;-3.810;0.000;184.700
44;138.95;3.67;200;61.136;-5.002;0.000;353.037
45;138.95;2.56;200;38.410;-3.728;0.000;338.368
47;138.95;3.20;100;9.389;-4.052;0.000;180.779
48;138.95;2.90;100;8.628;-3.899;0.000;185.056
49;138.95;2.42;200;43.103;-3.860;0.000;348.741
52;138.95;3.91;200;48.184;-4.906;0.000;352.950
53;138.95;3.62;200;16.704;-4.399;0.000;182.693
54;138.95;3.79;100;42.469;-4.806;0.000;352.476
56;138.95;3.61;100;34.779;-3.421;0.000;353.831
57;138.95;4.04;100;32.812;-3.312;0.000;358.411
58;138.95;3.57;200;37.904;-3.008;0.000;172.180
59;138.95;5.28;100;31.615;-4.368;0.000;356.062
60;138.95;3.75;100;30.657;-3.091;0.000;358.898
61;138.95;2.89;200;46.402;-3.340;0.000;178.163
62;138.95;3.12;100;47.362;-3.608;0.000;178.386
63;138.95;4.72;100;23.738;-3.080;0.000;357.132
64;138.95;4.68;100;22.970;-3.254;0.000;354.830
65;138.95;3.26;200;50.241;-3.450;0.000;174.313
66;138.95;4.80;100;20.999;-3.097;0.000;357.244
67;138.95;3.50;100;55.284;-5.289;0.000;179.418
68;138.95;3.79;200;53.030;-3.562;0.000;179.440
69;138.95;5.26;100;14.305;-4.113;0.000;6.497
70;138.95;3.26;200;6.373;-3.737;0.000;17.981
71;138.95;2.72;200;62.632;-4.119;0.000;173.268
72;138.95;4.93;100;8.446;-4.467;0.000;349.726
73;138.95;4.54;100;6.199;-2.631;0.000;11.146
74;138.95;3.59;100;4.334;-2.145;0.000;339.625
42;139.00;3.12;200;7.667;-3.821;0.000;186.572
44;139.00;3.67;200;61.187;-5.009;0.000;352.952
45;139.00;2.58;200;38.446;-3.736;0.000;340.103
47;139.00;3.23;100;9.344;-4.051;0.000;180.378
48;139.00;2.86;100;8.589;-3.900;0.000;184.308
49;139.00;2.41;200;43.135;-3.869;0.000;347.910
52;139.00;3.91;200;48.238;-4.912;0.000;353.237
53;139.00;3.63;200;16.654;-4.402;0.000;182.794
54;139.00;3.78;100;42.521;-4.815;0.000;352.075
56;139.00;3.61;100;34.829;-3.427;0.000;353.791
57;139.00;4.03;100;32.868;-3.313;0.000;358.422
58;139.00;3.58;200;37.854;-3.007;0.000;173.956
59;139.00;5.28;100;31.688;-4.373;0.000;356.125
60;139.00;3.75;100;30.709;-3.092;0.000;358.831
61;139.00;2.89;200;46.362;-3.337;0.000;177.740
62;139.00;3.09;100;47.319;-3.606;0.000;178.394
63;139.00;4.72;100;23.804;-3.083;0.000;357.103
64;139.00;4.67;100;23.035;-3.260;0.000;354.880
65;139.00;3.26;200;50.196;-3.445;0.000;174.143
66;139.00;4.80;100;21.066;-3.100;0.000;357.314
67;139.00;3.50;100;55.235;-5.288;0.000;179.454
68;139.00;3.79;200;52.977;-3.561;0.000;179.459
69;139.00;5.27;100;14.377;-4.105;0.000;6.407
70;139.00;3.27;200;6.415;-3.722;0.000;18.094
71;139.00;2.73;200;62.595;-4.116;0.000;173.479
72;139.00;4.88;100;8.513;-4.475;0.000;350.727
73;139.00;4.56;100;6.261;-2.620;0.000;10.811
74;139.00;3.59;100;4.380;-2.162;0.000;339.621
42;139.05;3.15;200;7.625;-3.833;0.000;188.332
44;139.05;3.68;200;61.238;-5.016;0.000;352.875
45;139.05;2.59;200;38.481;-3.742;0.000;341.919
47;139.05;3.25;100;9.299;-4.050;0.000;179.987
48;139.05;2.83;100;8.549;-3.899;0.000;183.298
49;139.05;2.39;200;43.167;-3.879;0.000;347.069
52;139.05;3.91;200;48.292;-4.918;0.000;353.494
53;139.05;3.63;200;16.603;-4.405;0.000;182.901
54;139.05;3.79;100;42.573;-4.824;0.000;351.732
56;139.05;3.62;100;34.879;-3.432;0.000;353.737
57;139.05;4.02;100;32.924;-3.315;0.000;358.435
58;139.05;3.60;200;37.804;-3.007;0.000;175.736
59;139.05;5.29;100;31.761;-4.378;0.000;356.174
60;139.05;3.75;100;30.761;-3.093;0.000;358.754
61;139.05;2.89;200;46.322;-3.334;0.000;177.409
62;139.05;3.06;100;47.277;-3.605;0.000;178.315
63;139.05;4.72;100;23.869;-3.087;0.000;357.079
64;139.05;4.67;100;23.099;-3.267;0.000;354.915
65;139.05;3.27;200;50.151;-3.440;0.000;173.993
66;139.05;4.80;100;21.133;-3.103;0.000;357.376
67;139.05;3.49;100;55.187;-5.288;0.000;179.476
68;139.05;3.79;200;52.924;-3.561;0.000;179.476
69;139.05;5.28;100;14.450;-4.097;0.000;6.334
70;139.05;3.28;200;6.458;-3.706;0.000;18.209
71;139.05;2.74;200;62.557;-4.112;0.000;173.659
72;139.05;4.84;100;8.580;-4.486;0.000;350.977
73;139.05;4.57;100;6.324;-2.609;0.000;10.509
74;139.05;3.59;100;4.427;-2.178;0.000;339.802
42;139.10;3.17;200;7.582;-3.845;0.000;189.961
44;139.10;3.71;200;61.289;-5.021;0.000;353.176
45;139.10;2.57;200;38.518;-3.746;0.000;344.175
47;139.10;3.14;100;9.255;-4.048;0.000;179.594
48;139.10;2.77;100;8.510;-3.895;0.000;181.765
49;139.10;2.39;200;43.198;-3.889;0.000;346.238
